dataset,group_name,age_group,year,metric,value,source_file
divorces_by_age_sex,Бургас,60 +,2012,male,22.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2012,female,9.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2013,male,29.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2013,female,19.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2014,male,44.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2014,female,32.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2015,male,41.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2015,female,20.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2016,male,46.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2016,female,22.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2017,male,51.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2017,female,37.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2018,male,54.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2018,female,26.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2019,male,43.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2019,female,23.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2020,male,53.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2020,female,27.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2021,male,42.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2021,female,31.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2022,male,59.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2022,female,29.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2023,male,58.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2023,female,36.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2024,male,52.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2024,female,26.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2025,male,55.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Бургас,60 +,2025,female,31.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2010,male,,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2010,female,3.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2011,male,,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2011,female,1.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2012,male,,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2012,female,2.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2014,male,,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2014,female,1.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2015,male,,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2015,female,1.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2018,male,,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2018,female,2.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2019,male,,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2019,female,1.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2020,male,1.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2020,female,3.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2021,male,,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2021,female,2.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2022,male,,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2022,female,2.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2025,male,1.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,Под 20,2025,female,3.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2010,male,8.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2010,female,35.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2011,male,8.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2011,female,21.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2012,male,15.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2012,female,46.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2013,male,7.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2013,female,28.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2014,male,5.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2014,female,15.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2015,male,5.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2015,female,19.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2016,male,2.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2016,female,16.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2017,male,1.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2017,female,16.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2018,male,5.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2018,female,29.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2019,male,7.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2019,female,11.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2020,male,4.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2020,female,20.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2021,male,10.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2021,female,26.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2022,male,12.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2022,female,32.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2023,male,11.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2023,female,18.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2024,male,6.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2024,female,14.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2025,male,11.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,20 - 24,2025,female,15.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2010,male,60.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2010,female,103.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2011,male,42.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2011,female,122.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2012,male,81.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2012,female,149.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2013,male,39.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2013,female,112.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2014,male,37.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2014,female,98.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2015,male,36.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2015,female,90.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2016,male,37.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2016,female,89.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2017,male,28.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2017,female,70.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2018,male,43.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2018,female,68.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2019,male,28.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2019,female,57.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2020,male,45.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2020,female,67.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2021,male,31.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2021,female,60.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2022,male,32.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2022,female,45.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2023,male,22.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2023,female,55.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2024,male,34.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2024,female,49.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2025,male,29.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,25 - 29,2025,female,48.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2010,male,135.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2010,female,157.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2011,male,123.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2011,female,160.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2012,male,153.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2012,female,209.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2013,male,147.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2013,female,193.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2014,male,100.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2014,female,141.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2015,male,105.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2015,female,145.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2016,male,111.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2016,female,133.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2017,male,96.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2017,female,127.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2018,male,78.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2018,female,115.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2019,male,73.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2019,female,133.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2020,male,74.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2020,female,114.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2021,male,92.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2021,female,118.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2022,male,85.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2022,female,115.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2023,male,80.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2023,female,88.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2024,male,61.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2024,female,85.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2025,male,60.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,30 - 34,2025,female,66.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2010,male,168.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2010,female,187.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2011,male,168.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2011,female,152.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2012,male,198.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2012,female,165.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2013,male,183.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2013,female,191.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2014,male,184.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2014,female,194.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2015,male,168.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2015,female,191.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2016,male,154.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2016,female,180.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2017,male,146.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2017,female,159.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2018,male,137.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2018,female,137.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2019,male,135.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2019,female,147.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2020,male,113.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2020,female,115.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2021,male,121.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2021,female,152.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2022,male,110.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2022,female,107.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2023,male,103.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2023,female,114.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2024,male,92.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2024,female,120.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2025,male,67.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,35 - 39,2025,female,106.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2010,male,267.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2010,female,210.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2011,male,244.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2011,female,176.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2012,male,279.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2012,female,204.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2013,male,317.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2013,female,233.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2014,male,309.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2014,female,267.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2015,male,321.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2015,female,256.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2016,male,307.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2016,female,271.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2017,male,299.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2017,female,273.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2018,male,285.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2018,female,274.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2019,male,301.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2019,female,289.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2020,male,247.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2020,female,242.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2021,male,319.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2021,female,312.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2022,male,232.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2022,female,239.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2023,male,234.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2023,female,245.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2024,male,240.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2024,female,221.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2025,male,211.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,40 - 49,2025,female,232.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2010,male,116.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2010,female,78.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2011,male,105.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2011,female,81.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2012,male,90.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2012,female,63.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2013,male,117.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2013,female,70.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2014,male,144.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2014,female,88.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2015,male,128.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2015,female,86.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2016,male,144.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2016,female,90.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2017,male,153.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2017,female,113.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2018,male,146.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2018,female,96.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2019,male,188.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2019,female,115.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2020,male,140.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2020,female,86.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2021,male,193.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2021,female,118.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2022,male,147.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2022,female,114.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2023,male,155.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2023,female,106.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2024,male,150.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2024,female,127.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2025,male,147.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,50 - 59,2025,female,76.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2010,male,34.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2010,female,15.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2011,male,40.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2011,female,17.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2012,male,38.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2012,female,16.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2013,male,42.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2013,female,25.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2014,male,57.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2014,female,32.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2015,male,56.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2015,female,31.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2016,male,52.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2016,female,28.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2017,male,62.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2017,female,27.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2018,male,68.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2018,female,41.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2019,male,59.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2019,female,38.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2020,male,64.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2020,female,41.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2021,male,60.0,Pop_4.2.5._Divorces_DR.xlsx
divorces_by_age_sex,Варна,60 +,2021,female,38.0,Pop_4.2.5._Divorces_DR.xlsx
